site,variable,metric,slab,urb,veg,clm5,ucps
JP-Yoyogi,Qle,MAE,70.91576140583801,23.777849577217474,20.238737464466173,22.212594435334708,20.192050463301012
JP-Yoyogi,Qle,STD,3.4719028574685034,0.7039196758815311,0.7206728085092083,0.7347998983623882,0.5535227160419937
JP-Yoyogi,Qg,R,0.8007061188355866,0.9362447547245126,0.9380057114275061,0.9340255923546248,0.9304827469475394
JP-Yoyogi,Qg,RMSE,94.8026639337314,54.55690125189597,53.71101150851888,52.145473688167606,67.52132476436618
JP-Yoyogi,Qg,MAE,63.89558197330928,42.36441426205902,41.533595292693406,37.44022332979997,55.94204469751751
JP-Yoyogi,Qg,STD,0.47715189112590456,1.0106112421930498,0.9787906232459476,1.0630280677224566,1.186881103345077
KR-Jungnang,SWup,R,0.9348469321868959,0.9826074331762522,0.9826079668524811,0.9824690118346275,0.9824580660450798
KR-Jungnang,SWup,RMSE,29.953715895460725,7.112295764597601,7.082879842365658,6.709683428052661,8.794638347208217
KR-Jungnang,SWup,MAE,23.843257947945308,5.5700181982552985,5.550489845944752,5.396745758801823,6.727382582756706
KR-Jungnang,SWup,STD,1.4168154046865933,0.8747924874155126,0.876079201455909,0.9210713761618139,0.8222398474149761
KR-Jungnang,LWup,R,0.981599362261108,0.9936815697572416,0.9936864241038769,0.9921518269346133,0.9944351295740204
KR-Jungnang,LWup,RMSE,14.963459069021233,13.360781233166538,13.352095988152678,14.76261965264493,9.81227561679721
KR-Jungnang,LWup,MAE,11.369703683575453,9.85814110294485,9.852358852775083,11.158939377447638,7.5989685829341
KR-Jungnang,LWup,STD,1.011665962435697,1.0844091236395503,1.0843346086538865,1.090158578691615,0.9215072627503981
KR-Jungnang,Rnet,R,0.9933733135866416,0.9992630398134039,0.999262910032214,0.9989420565257348,0.9995236306975207
KR-Jungnang,Rnet,RMSE,25.954689269458182,12.292968150489434,12.321186251569294,14.977202335869766,13.497145822384462
KR-Jungnang,Rnet,MAE,17.624128309591093,9.667053948339477,9.687435267158298,11.899145633553152,9.730099372031209
KR-Jungnang,Rnet,STD,0.9296488494055625,0.9823444998950294,0.9821598352048428,0.9803259333995946,1.0506130018632172
KR-Jungnang,Qh,R,0.6920569321973931,0.8177257992484502,0.8177134664605279,0.7885405826625049,0.613323261415923
KR-Jungnang,Qh,RMSE,72.00380959725115,45.87381807199503,45.86438263398808,46.49686391781348,74.74716354196387
KR-Jungnang,Qh,MAE,51.99201822721813,34.58164143012058,34.572276787793754,32.77927886787344,63.17294527738387
KR-Jungnang,Qh,STD,0.8695147016479642,0.9694129457231905,0.9691129411889181,0.8391391280359682,0.8006671601241272
KR-Jungnang,Qle,R,0.4156591732389234,0.3702682898133018,0.3702757763731096,0.34595654622804684,0.41138051625405764
KR-Jungnang,Qle,RMSE,101.50270949676992,28.966118417729177,28.9658096873527,29.931559220979096,26.961934331079725
KR-Jungnang,Qle,MAE,50.2299526467866,17.52045355322053,17.520379500724424,18.15655913721428,15.906912687138101
KR-Jungnang,Qle,STD,3.6650318640210195,0.6347026066234353,0.6346661314222459,0.6940577137616911,0.44204781114635083
KR-Jungnang,Qg,R,0.8508447623831045,0.9227002530021029,0.9227043145016547,0.923960055610208,0.9200390567162791
KR-Jungnang,Qg,RMSE,82.84470966175022,55.402000772549826,55.396824475074936,57.751965998282095,82.37244034706825
KR-Jungnang,Qg,MAE,61.67118151152527,41.233550521977016,41.22876750506507,41.528737545506935,67.25062767563936
KR-Jungnang,Qg,STD,0.5530919761751005,1.0163799585848219,1.0162507980396103,1.099217771330616,1.3422143482204343
KR-Ochang,SWup,R,0.9412073996076079,0.9503317105074095,0.9464521381417798,0.9463835344535168,0.9494032001454142
KR-Ochang,SWup,RMSE,18.45902241505056,15.050389707969876,15.601142634939459,16.68501965988901,19.038984084009762
