var_type,site,site_i,model,var,r,rmse,mbe,std_ratio
radiation,UK-Swindon,17,Urb_Veg,Rnet,0.9995981067824309,5.475775083364473,-2.6658224328211433,0.9847485735119298
radiation,UK-Swindon,17,CLM5U,SWup,0.988367825217027,4.741531844185868,0.9195779302652017,0.9817848809248951
radiation,UK-Swindon,17,CLM5U,LWup,0.989084090067724,11.44478273576466,7.698831456751766,1.184324181608876
radiation,UK-Swindon,17,CLM5U,Rnet,0.9991189771766249,11.94463773873042,-8.316364832169155,0.9599864338616251
radiation,US-Baltimore,18,Slab,SWup,0.9753099618633901,8.133334703403063,0.0658723446589749,1.0599322299466931
radiation,US-Baltimore,18,Slab,LWup,0.9665176513234438,17.088428661714715,-8.15140770284161,1.0572564587612066
radiation,US-Baltimore,18,Slab,Rnet,0.998111191842094,19.164551480698147,8.096804888768274,0.94306492762766
radiation,US-Baltimore,18,Urb,SWup,0.9196565932260113,16.01278156288376,-0.18813928556583415,1.169754398860577
radiation,US-Baltimore,18,Urb,LWup,0.9720710508387428,19.822087015285142,7.182457339533313,1.2108482279197137
radiation,US-Baltimore,18,Urb,Rnet,0.9977024774317395,22.83005668970463,-7.147903789196706,0.9201659983486135
radiation,US-Baltimore,18,Urb_Veg,SWup,0.9825550517401543,6.790161649680822,-2.05723640535991,1.0112199369190316
radiation,US-Baltimore,18,Urb_Veg,LWup,0.9850392793674115,11.128985851386135,-4.294730684168123,1.055175204385973
radiation,US-Baltimore,18,Urb_Veg,Rnet,0.9992892853998976,12.52420271393871,5.415801837536705,0.9611462618317678
radiation,US-Baltimore,18,CLM5U,SWup,0.9380804314115005,14.039342274299456,1.076858394726374,1.1518041835927555
radiation,US-Baltimore,18,CLM5U,LWup,0.9715536460575411,19.70250385094537,4.879417543609549,1.22369912979785
radiation,US-Baltimore,18,CLM5U,Rnet,0.9969864836842313,22.86006607111386,-5.534404841654827,0.9257430503564924
radiation,US-Minneapolis1,19,Slab,SWup,0.8494261930032653,79.04374636324654,-45.099176088326004,0.43367348006574824
radiation,US-Minneapolis1,19,Slab,LWup,0.9897820033701973,10.294027692182507,-0.4834608537287546,0.9873947478820239
radiation,US-Minneapolis1,19,Slab,Rnet,0.9653062393832602,56.33112840685838,25.887005618386443,1.1110270805342968
radiation,US-Minneapolis1,19,Urb,SWup,0.9385158758851628,38.23651199304579,-12.886275889402517,0.7984675629894502
radiation,US-Minneapolis1,19,Urb,LWup,0.9913227744188187,12.522027134099519,6.930108867194883,1.0516812570570904
radiation,US-Minneapolis1,19,Urb,Rnet,0.9844661505228425,29.377227169771388,0.3213945603671134,0.984016887165857
radiation,US-Minneapolis1,19,Urb_Veg,SWup,0.8535222145955041,61.859333042498406,-26.936125527213157,0.6072990765292959
radiation,US-Minneapolis1,19,Urb_Veg,LWup,0.9900960126558342,10.679911549436037,1.6239943503116832,0.9486012170046046
radiation,US-Minneapolis1,19,Urb_Veg,Rnet,0.9707296135175175,45.27130264161212,13.658589980224749,1.0648932832012383
radiation,US-Minneapolis1,19,CLM5U,SWup,0.9067213253579287,45.94933257945408,-15.466975812095011,0.7562593316480546
radiation,US-Minneapolis1,19,CLM5U,LWup,0.9883899155945866,12.681432160909573,6.2120244972151895,0.9677993209519324
radiation,US-Minneapolis1,19,CLM5U,Rnet,0.9815432869765134,32.933499061925275,2.6386569183967663,1.0254010817676291
radiation,US-Minneapolis2,20,Slab,SWup,0.8242239253827166,81.31485610367399,-46.25690161086831,0.4262935843535191
radiation,US-Minneapolis2,20,Slab,LWup,0.9895712621895666,10.396347114325872,-0.41298803386202,0.9867571634479643
radiation,US-Minneapolis2,20,Slab,Rnet,0.9634285956070519,57.75506589762281,26.46843645524655,1.1128574636510393
radiation,US-Minneapolis2,20,Urb,SWup,0.9543796985783378,43.60881521977539,-26.100738166302502,0.7505256361124992
radiation,US-Minneapolis2,20,Urb,LWup,0.9894845125301532,14.055442655458895,6.577856479985087,1.0830581171508202
radiation,US-Minneapolis2,20,Urb,Rnet,0.9866116068778429,30.14714741342643,8.092465837056515,1.0460292581482769
radiation,US-Minneapolis2,20,Urb_Veg,SWup,0.9575239534225303,63.25135437617998,-41.36786951722423,0.5549634162611078
